ric,company_name,name_bhrc,company_id,url_bhrc,category,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
MAERSKb.CO,AP Moeller - Maersk A/S,A.P. Moller - Maersk Group,755536,https://www.business-humanrights.org/en/companies/ap-moller-maersk-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
MAP.MC,Mapfre SA,MAPFRE,758366,https://www.business-humanrights.org/en/companies/mapfre/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP.MC,Mapfre SA,MAPFRE,758366,https://www.business-humanrights.org/en/companies/mapfre/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAP.MC,Mapfre SA,MAPFRE,758366,https://www.business-humanrights.org/en/companies/mapfre/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBGn.DE,Mercedes-Benz Group AG,Mercedes-Benz Group,758399,https://www.business-humanrights.org/en/companies/mercedes-benz-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBGn.DE,Mercedes-Benz Group AG,Mercedes-Benz Group,758399,https://www.business-humanrights.org/en/companies/mercedes-benz-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBGn.DE,Mercedes-Benz Group AG,Mercedes-Benz Group,758399,https://www.business-humanrights.org/en/companies/mercedes-benz-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1
MBK.WA,mBank SA,Mbank,967374,https://www.business-humanrights.org/en/companies/mbank/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBK.WA,mBank SA,Mbank,967374,https://www.business-humanrights.org/en/companies/mbank/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBK.WA,mBank SA,Mbank,967374,https://www.business-humanrights.org/en/companies/mbank/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDBI.MI,Mediobanca Banca di Credito Finanziario SpA,Mediobanca,758229,https://www.business-humanrights.org/en/companies/mediobanca/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDBI.MI,Mediobanca Banca di Credito Finanziario SpA,Mediobanca,758229,https://www.business-humanrights.org/en/companies/mediobanca/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDBI.MI,Mediobanca Banca di Credito Finanziario SpA,Mediobanca,758229,https://www.business-humanrights.org/en/companies/mediobanca/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MICP.PA,Compagnie Generale des Etablissements Michelin SCA,Michelin,758168,https://www.business-humanrights.org/en/companies/michelin/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICP.PA,Compagnie Generale des Etablissements Michelin SCA,Michelin,758168,https://www.business-humanrights.org/en/companies/michelin/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MICP.PA,Compagnie Generale des Etablissements Michelin SCA,Michelin,758168,https://www.business-humanrights.org/en/companies/michelin/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MKS.L,Marks and Spencer Group PLC,Marks & Spencer,758148,https://www.business-humanrights.org/en/companies/marks-spencer/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKS.L,Marks and Spencer Group PLC,Marks & Spencer,758148,https://www.business-humanrights.org/en/companies/marks-spencer/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKS.L,Marks and Spencer Group PLC,Marks & Spencer,758148,https://www.business-humanrights.org/en/companies/marks-spencer/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8,4,1
MNDI.L,Mondi PLC,Mondi plc,905580,https://www.business-humanrights.org/en/companies/mondi-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNDI.L,Mondi PLC,Mondi plc,905580,https://www.business-humanrights.org/en/companies/mondi-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MNDI.L,Mondi PLC,Mondi plc,905580,https://www.business-humanrights.org/en/companies/mondi-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONC.MI,Moncler SpA,Moncler,765489,https://www.business-humanrights.org/en/companies/moncler-spa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONC.MI,Moncler SpA,Moncler,765489,https://www.business-humanrights.org/en/companies/moncler-spa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MONC.MI,Moncler SpA,Moncler,765489,https://www.business-humanrights.org/en/companies/moncler-spa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOWI.OL,Mowi ASA,Mowi ASA,758362,https://www.business-humanrights.org/en/companies/mowi-asa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOWI.OL,Mowi ASA,Mowi ASA,758362,https://www.business-humanrights.org/en/companies/mowi-asa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOWI.OL,Mowi ASA,Mowi ASA,758362,https://www.business-humanrights.org/en/companies/mowi-asa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRCG.DE,Merck KGaA,Merck KGaA,900327,https://www.business-humanrights.org/en/companies/merck-kgaa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRCG.DE,Merck KGaA,Merck KGaA,900327,https://www.business-humanrights.org/en/companies/merck-kgaa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRCG.DE,Merck KGaA,Merck KGaA,900327,https://www.business-humanrights.org/en/companies/merck-kgaa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRON.L,Melrose Industries PLC,Melrose Industries PLC,907324,https://www.business-humanrights.org/en/companies/melrose-industries-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRON.L,Melrose Industries PLC,Melrose Industries PLC,907324,https://www.business-humanrights.org/en/companies/melrose-industries-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRON.L,Melrose Industries PLC,Melrose Industries PLC,907324,https://www.business-humanrights.org/en/companies/melrose-industries-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT.AS,ArcelorMittal SA,ArcelorMittal,755749,https://www.business-humanrights.org/en/companies/arcelormittal/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0
MT.AS,ArcelorMittal SA,ArcelorMittal,755749,https://www.business-humanrights.org/en/companies/arcelormittal/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT.AS,ArcelorMittal SA,ArcelorMittal,755749,https://www.business-humanrights.org/en/companies/arcelormittal/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,5,0
MTXGn.DE,MTU Aero Engines AG,MTU Aero Engines,763602,https://www.business-humanrights.org/en/companies/mtu-aero-engines/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTXGn.DE,MTU Aero Engines AG,MTU Aero Engines,763602,https://www.business-humanrights.org/en/companies/mtu-aero-engines/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTXGn.DE,MTU Aero Engines AG,MTU Aero Engines,763602,https://www.business-humanrights.org/en/companies/mtu-aero-engines/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUVGn.DE,Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,Münchener Rückversicherungs-Gesellschaft AG (Munich Re),906277,https://www.business-humanrights.org/en/companies/munchener-ruckversicherungs-gesellschaft-ag-munich-re/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUVGn.DE,Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,Münchener Rückversicherungs-Gesellschaft AG (Munich Re),906277,https://www.business-humanrights.org/en/companies/munchener-ruckversicherungs-gesellschaft-ag-munich-re/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUVGn.DE,Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,Münchener Rückversicherungs-Gesellschaft AG (Munich Re),906277,https://www.business-humanrights.org/en/companies/munchener-ruckversicherungs-gesellschaft-ag-munich-re/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAFG.DE,Aurubis AG,Aurubis,761910,https://www.business-humanrights.org/en/companies/aurubis/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAFG.DE,Aurubis AG,Aurubis,761910,https://www.business-humanrights.org/en/companies/aurubis/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAFG.DE,Aurubis AG,Aurubis,761910,https://www.business-humanrights.org/en/companies/aurubis/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
NDAFI.HE,Nordea Bank Abp,Nordea Bank,758538,https://www.business-humanrights.org/en/companies/nordea-bank/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDAFI.HE,Nordea Bank Abp,Nordea Bank,758538,https://www.business-humanrights.org/en/companies/nordea-bank/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDAFI.HE,Nordea Bank Abp,Nordea Bank,758538,https://www.business-humanrights.org/en/companies/nordea-bank/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NESN.S,Nestle SA,Nestlé,758446,https://www.business-humanrights.org/en/companies/nestlé/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0
NESN.S,Nestle SA,Nestlé,758446,https://www.business-humanrights.org/en/companies/nestlé/,lawsuits,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NESN.S,Nestle SA,Nestlé,758446,https://www.business-humanrights.org/en/companies/nestlé/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,10,2
NESTE.HE,Neste Oyj,Neste Oil,758626,https://www.business-humanrights.org/en/companies/neste-oil/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NESTE.HE,Neste Oyj,Neste Oil,758626,https://www.business-humanrights.org/en/companies/neste-oil/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NESTE.HE,Neste Oyj,Neste Oil,758626,https://www.business-humanrights.org/en/companies/neste-oil/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NEXS.PA,Nexans SA,Nexans,896484,https://www.business-humanrights.org/en/companies/nexans/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEXS.PA,Nexans SA,Nexans,896484,https://www.business-humanrights.org/en/companies/nexans/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEXS.PA,Nexans SA,Nexans,896484,https://www.business-humanrights.org/en/companies/nexans/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG.L,National Grid PLC,National Grid,758556,https://www.business-humanrights.org/en/companies/national-grid/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG.L,National Grid PLC,National Grid,758556,https://www.business-humanrights.org/en/companies/national-grid/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG.L,National Grid PLC,National Grid,758556,https://www.business-humanrights.org/en/companies/national-grid/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHY.OL,Norsk Hydro ASA,Norsk Hydro (Hydro),758448,https://www.business-humanrights.org/en/companies/norsk-hydro-hydro/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
NHY.OL,Norsk Hydro ASA,Norsk Hydro (Hydro),758448,https://www.business-humanrights.org/en/companies/norsk-hydro-hydro/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
NHY.OL,Norsk Hydro ASA,Norsk Hydro (Hydro),758448,https://www.business-humanrights.org/en/companies/norsk-hydro-hydro/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0
NN.AS,NN Group NV,NN Group,923438,https://www.business-humanrights.org/en/companies/nn-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN.AS,NN Group NV,NN Group,923438,https://www.business-humanrights.org/en/companies/nn-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NN.AS,NN Group NV,NN Group,923438,https://www.business-humanrights.org/en/companies/nn-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOKIA.HE,Nokia Oyj,Nokia,758447,https://www.business-humanrights.org/en/companies/nokia/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOKIA.HE,Nokia Oyj,Nokia,758447,https://www.business-humanrights.org/en/companies/nokia/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOKIA.HE,Nokia Oyj,Nokia,758447,https://www.business-humanrights.org/en/companies/nokia/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NOVN.S,Novartis AG,Novartis,758449,https://www.business-humanrights.org/en/companies/novartis/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVN.S,Novartis AG,Novartis,758449,https://www.business-humanrights.org/en/companies/novartis/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVN.S,Novartis AG,Novartis,758449,https://www.business-humanrights.org/en/companies/novartis/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVOb.CO,Novo Nordisk A/S,Novo Nordisk (part of Novo Group),758480,https://www.business-humanrights.org/en/companies/novo-nordisk-part-of-novo-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVOb.CO,Novo Nordisk A/S,Novo Nordisk (part of Novo Group),758480,https://www.business-humanrights.org/en/companies/novo-nordisk-part-of-novo-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOVOb.CO,Novo Nordisk A/S,Novo Nordisk (part of Novo Group),758480,https://www.business-humanrights.org/en/companies/novo-nordisk-part-of-novo-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSISb.CO,Novozymes A/S,Novozymes,758518,https://www.business-humanrights.org/en/companies/novozymes/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSISb.CO,Novozymes A/S,Novozymes,758518,https://www.business-humanrights.org/en/companies/novozymes/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSISb.CO,Novozymes A/S,Novozymes,758518,https://www.business-humanrights.org/en/companies/novozymes/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTGY.MC,Naturgy Energy Group SA,Naturgy,765131,https://www.business-humanrights.org/en/companies/naturgy/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTGY.MC,Naturgy Energy Group SA,Naturgy,765131,https://www.business-humanrights.org/en/companies/naturgy/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTGY.MC,Naturgy Energy Group SA,Naturgy,765131,https://www.business-humanrights.org/en/companies/naturgy/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWG.L,NatWest Group PLC,NatWest (part of Royal Bank of Scotland),758506,https://www.business-humanrights.org/en/companies/natwest-part-of-royal-bank-of-scotland/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWG.L,NatWest Group PLC,NatWest (part of Royal Bank of Scotland),758506,https://www.business-humanrights.org/en/companies/natwest-part-of-royal-bank-of-scotland/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NWG.L,NatWest Group PLC,NatWest (part of Royal Bank of Scotland),758506,https://www.business-humanrights.org/en/companies/natwest-part-of-royal-bank-of-scotland/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
NXT.L,Next PLC,Next,758531,https://www.business-humanrights.org/en/companies/next/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXT.L,Next PLC,Next,758531,https://www.business-humanrights.org/en/companies/next/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXT.L,Next PLC,Next,758531,https://www.business-humanrights.org/en/companies/next/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,6,1
OCDO.L,Ocado Group PLC,Ocado,761548,https://www.business-humanrights.org/en/companies/ocado/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCDO.L,Ocado Group PLC,Ocado,761548,https://www.business-humanrights.org/en/companies/ocado/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCDO.L,Ocado Group PLC,Ocado,761548,https://www.business-humanrights.org/en/companies/ocado/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMVV.VI,OMV AG,OMV,758674,https://www.business-humanrights.org/en/companies/omv/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMVV.VI,OMV AG,OMV,758674,https://www.business-humanrights.org/en/companies/omv/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMVV.VI,OMV AG,OMV,758674,https://www.business-humanrights.org/en/companies/omv/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORAN.PA,Orange SA,Orange (formerly France Telecom),758729,https://www.business-humanrights.org/en/companies/orange/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORAN.PA,Orange SA,Orange (formerly France Telecom),758729,https://www.business-humanrights.org/en/companies/orange/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORAN.PA,Orange SA,Orange (formerly France Telecom),758729,https://www.business-humanrights.org/en/companies/orange/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OREP.PA,L'Oreal SA,L'Oreal,757985,https://www.business-humanrights.org/en/companies/loreal/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OREP.PA,L'Oreal SA,L'Oreal,757985,https://www.business-humanrights.org/en/companies/loreal/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OREP.PA,L'Oreal SA,L'Oreal,757985,https://www.business-humanrights.org/en/companies/loreal/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
ORK.OL,Orkla ASA,Orkla ASA,969988,https://www.business-humanrights.org/en/companies/orkla-asa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORK.OL,Orkla ASA,Orkla ASA,969988,https://www.business-humanrights.org/en/companies/orkla-asa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORK.OL,Orkla ASA,Orkla ASA,969988,https://www.business-humanrights.org/en/companies/orkla-asa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNBV.HE,Orion Oyj,Orion,758706,https://www.business-humanrights.org/en/companies/orion/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNBV.HE,Orion Oyj,Orion,758706,https://www.business-humanrights.org/en/companies/orion/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORNBV.HE,Orion Oyj,Orion,758706,https://www.business-humanrights.org/en/companies/orion/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORSTED.CO,Oersted A/S,Ørsted,756784,https://www.business-humanrights.org/en/companies/orsted/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORSTED.CO,Oersted A/S,Ørsted,756784,https://www.business-humanrights.org/en/companies/orsted/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ORSTED.CO,Oersted A/S,Ørsted,756784,https://www.business-humanrights.org/en/companies/orsted/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
P911_p.DE,Dr Ing hc F Porsche AG,Porsche,760986,https://www.business-humanrights.org/en/companies/porsche/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P911_p.DE,Dr Ing hc F Porsche AG,Porsche,760986,https://www.business-humanrights.org/en/companies/porsche/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P911_p.DE,Dr Ing hc F Porsche AG,Porsche,760986,https://www.business-humanrights.org/en/companies/porsche/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
